00000000  4D                dec bp
00000D6F  C3                ret
00000D70  9C                pushf
00000D71  57                push di
00000D72  56                push si
00000D73  52                push dx
00000D74  50                push ax
00000D75  33D2              xor dx,dx
00000D77  89162F02          mov [0x22f],dx
00000D7B  89163102          mov [0x231],dx
00000D7F  89163302          mov [0x233],dx
00000D83  8AD0              mov dl,al
00000D85  A22C02            mov [0x22c],al
00000D88  80FAFF            cmp dl,0xff
00000D8B  7429              jz 0xdb6
00000D8D  263A160300        cmp dl,[es:0x3]
00000D92  7328              jnc 0xdbc
00000D94  E8C300            call 0xe5a
00000D97  D0C0              rol al,1
00000D99  D01E3202          rcr byte [0x232],1
00000D9D  D0C0              rol al,1
00000D9F  D01E3102          rcr byte [0x231],1
00000DA3  E8C500            call 0xe6b
00000DA6  A22F02            mov [0x22f],al
00000DA9  E84E00            call 0xdfa
00000DAC  88363002          mov [0x230],dh
00000DB0  E8C400            call 0xe77
00000DB3  A33302            mov [0x233],ax
00000DB6  58                pop ax
00000DB7  5A                pop dx
00000DB8  5E                pop si
00000DB9  5F                pop di
00000DBA  9D                popf
00000DBB  C3                ret
00000DBC  58                pop ax
00000DBD  5A                pop dx
00000DBE  5E                pop si
00000DBF  5F                pop di
00000DC0  9D                popf
00000DC1  58                pop ax
00000DC2  BF0000            mov di,0x0
00000DC5  E999F5            jmp 0x361
00000DC8  56                push si
00000DC9  52                push dx
00000DCA  32C0              xor al,al
00000DCC  32D2              xor dl,dl
00000DCE  32ED              xor ch,ch
00000DD0  268A0E0300        mov cl,[es:0x3]
00000DD5  BEF902            mov si,0x2f9
00000DD8  FC                cld
00000DD9  50                push ax
00000DDA  AC                lodsb
00000DDB  B600              mov dh,0x0
00000DDD  3CFD              cmp al,0xfd
00000DDF  7203              jc 0xde4
00000DE1  E81600            call 0xdfa
00000DE4  58                pop ax
00000DE5  02C6              add al,dh
00000DE7  7304              jnc 0xded
00000DE9  B0FF              mov al,0xff
00000DEB  EB04              jmp short 0xdf1
00000DED  FEC2              inc dl
00000DEF  E2E8              loop 0xdd9
00000DF1  5A                pop dx
00000DF2  5E                pop si
00000DF3  C3                ret
00000DF4  8AD0              mov dl,al
00000DF6  8AF2              mov dh,dl
00000DF8  8AD6              mov dl,dh
00000DFA  32E4              xor ah,ah
00000DFC  8AF4              mov dh,ah
00000DFE  E80300            call 0xe04
00000E01  8AC2              mov al,dl
00000E03  C3                ret
00000E04  56                push si
00000E05  51                push cx
00000E06  52                push dx
00000E07  E85000            call 0xe5a
00000E0A  247F              and al,0x7f
00000E0C  04C0              add al,0xc0
00000E0E  9C                pushf
00000E0F  243F              and al,0x3f
00000E11  9D                popf
00000E12  732D              jnc 0xe41
00000E14  0AC0              or al,al
00000E16  7428              jz 0xe40
00000E18  FEC4              inc ah
00000E1A  80FC0A            cmp ah,0xa
00000E1D  741D              jz 0xe3c
00000E1F  268A0E0300        mov cl,[es:0x3]
00000E24  8AEA              mov ch,dl
00000E26  8AF0              mov dh,al
00000E28  32D2              xor dl,dl
00000E2A  BEF902            mov si,0x2f9
00000E2D  FC                cld
00000E2E  AC                lodsb
00000E2F  3AC5              cmp al,ch
00000E31  7503              jnz 0xe36
00000E33  E8CEFF            call 0xe04
00000E36  FEC2              inc dl
00000E38  FEC9              dec cl
00000E3A  75F2              jnz 0xe2e
00000E3C  FECC              dec ah
00000E3E  8AC6              mov al,dh
00000E40  F9                stc
00000E41  5A                pop dx
00000E42  59                pop cx
00000E43  5E                pop si
00000E44  9C                pushf
00000E45  02F0              add dh,al
00000E47  7302              jnc 0xe4b
00000E49  B6FF              mov dh,0xff
00000E4B  9D                popf
00000E4C  C3                ret
00000E4D  8A162C02          mov dl,[0x22c]
00000E51  E80600            call 0xe5a
00000E54  BE2800            mov si,0x28
00000E57  D0C0              rol al,1
00000E59  C3                ret
00000E5A  268B361C00        mov si,[es:0x1c]
00000E5F  52                push dx
00000E60  32F6              xor dh,dh
00000E62  03F2              add si,dx
00000E64  5A                pop dx
00000E65  268A04            mov al,[es:si]
00000E68  C3                ret
00000E69  8AD0              mov dl,al
00000E6B  52                push dx
00000E6C  32F6              xor dh,dh
00000E6E  BEF902            mov si,0x2f9
00000E71  03F2              add si,dx
00000E73  5A                pop dx
00000E74  8A04              mov al,[si]
00000E76  C3                ret
00000E77  52                push dx
00000E78  32F6              xor dh,dh
00000E7A  03D2              add dx,dx
00000E7C  268B361E00        mov si,[es:0x1e]
00000E81  03F2              add si,dx
00000E83  5A                pop dx
00000E84  268B04            mov ax,[es:si]
00000E87  86C4              xchg al,ah
00000E89  C3                ret
00000E8A  87FE              xchg di,si
00000E8C  43                inc bx
00000E8D  268A07            mov al,[es:bx]
00000E90  BFF901            mov di,0x1f9
00000E93  03F8              add di,ax
00000E95  8AF0              mov dh,al
00000E97  8A04              mov al,[si]
00000E99  8AD0              mov dl,al
00000E9B  C3                ret
00000E9C  3CFF              cmp al,0xff
00000E9E  7503              jnz 0xea3
00000EA0  A01F02            mov al,[0x21f]
00000EA3  C3                ret
00000EA4  8B1EC800          mov bx,[0xc8]
00000EA8  0BDB              or bx,bx
00000EAA  7476              jz 0xf22
00000EAC  B601              mov dh,0x1
00000EAE  32C0              xor al,al
00000EB0  EB28              jmp short 0xeda
00000EB2  C706C8000000      mov word [0xc8],0x0
00000EB8  F606F80104        test byte [0x1f8],0x4
00000EBD  7408              jz 0xec7
00000EBF  8B1ECA00          mov bx,[0xca]
00000EC3  8A07              mov al,[bx]
00000EC5  3C0D              cmp al,0xd
00000EC7  9C                pushf
00000EC8  7505              jnz 0xecf
00000ECA  E86006            call 0x152d
00000ECD  7352              jnc 0xf21
00000ECF  891ECA00          mov [0xca],bx
00000ED3  33D2              xor dx,dx
00000ED5  8916C800          mov [0xc8],dx
00000ED9  9D                popf
00000EDA  8836F701          mov [0x1f7],dh
00000EDE  BAFFFF            mov dx,0xffff
00000EE1  8AC2              mov al,dl
00000EE3  7506              jnz 0xeeb
00000EE5  A21A02            mov [0x21a],al
00000EE8  A21D02            mov [0x21d],al
00000EEB  89161B02          mov [0x21b],dx
00000EEF  89162402          mov [0x224],dx
00000EF3  A22602            mov [0x226],al
00000EF6  EB01              jmp short 0xef9
00000EF8  43                inc bx
00000EF9  E88301            call 0x107f
00000EFC  3C22              cmp al,0x22
00000EFE  7422              jz 0xf22
00000F00  E88F01            call 0x1092
00000F03  7212              jc 0xf17
00000F05  3C0D              cmp al,0xd
00000F07  75EF              jnz 0xef8
00000F09  F606F80104        test byte [0x1f8],0x4
00000F0E  7412              jz 0xf22
00000F10  8036F80104        xor byte [0x1f8],0x4
00000F15  EB9B              jmp short 0xeb2
00000F17  E8DD09            call 0x18f7
00000F1A  3C00              cmp al,0x0
00000F1C  7412              jz 0xf30
00000F1E  E99E00            jmp 0xfbf
00000F21  9D                popf
00000F22  F606F80104        test byte [0x1f8],0x4
00000F27  7405              jz 0xf2e
00000F29  8036F80104        xor byte [0x1f8],0x4
00000F2E  F9                stc
00000F2F  C3                ret
00000F30  E85D01            call 0x1090
00000F33  72E2              jc 0xf17
00000F35  3C22              cmp al,0x22
00000F37  7523              jnz 0xf5c
00000F39  F606F70101        test byte [0x1f7],0x1
00000F3E  751C              jnz 0xf5c
00000F40  833EC80000        cmp word [0xc8],byte +0x0
00000F45  75DB              jnz 0xf22
00000F47  43                inc bx
00000F48  891EC800          mov [0xc8],bx
00000F4C  8A07              mov al,[bx]
00000F4E  3C0D              cmp al,0xd
00000F50  74D0              jz 0xf22
00000F52  43                inc bx
00000F53  3C22              cmp al,0x22
00000F55  75F5              jnz 0xf4c
00000F57  E82501            call 0x107f
00000F5A  EBD4              jmp short 0xf30
00000F5C  800EF80104        or byte [0x1f8],0x4
00000F61  F606F70101        test byte [0x1f7],0x1
00000F66  7506              jnz 0xf6e
00000F68  891ECA00          mov [0xca],bx
00000F6C  EB04              jmp short 0xf72
00000F6E  891EC800          mov [0xc8],bx
00000F72  8A07              mov al,[bx]
00000F74  3C0D              cmp al,0xd
00000F76  750C              jnz 0xf84
00000F78  F606F80104        test byte [0x1f8],0x4
00000F7D  7405              jz 0xf84
00000F7F  8036F80104        xor byte [0x1f8],0x4
00000F84  F606F70102        test byte [0x1f7],0x2
00000F89  7511              jnz 0xf9c
00000F8B  A01B02            mov al,[0x21b]
00000F8E  3CFF              cmp al,0xff
00000F90  7490              jz 0xf22
00000F92  3C28              cmp al,0x28
00000F94  7201              jc 0xf97
00000F96  C3                ret
00000F97  A21A02            mov [0x21a],al
00000F9A  F8                clc
00000F9B  C3                ret
00000F9C  F606F70120        test byte [0x1f7],0x20
00000FA1  7505              jnz 0xfa8
00000FA3  C6061D02FF        mov byte [0x21d],0xff
00000FA8  A12502            mov ax,[0x225]
00000FAB  E80300            call 0xfb1
00000FAE  A11B02            mov ax,[0x21b]
00000FB1  3CFF              cmp al,0xff
00000FB3  7407              jz 0xfbc
00000FB5  3C32              cmp al,0x32
00000FB7  7203              jc 0xfbc
00000FB9  A32702            mov [0x227],ax
00000FBC  32D2              xor dl,dl
00000FBE  C3                ret
00000FBF  8AD0              mov dl,al
00000FC1  268A04            mov al,[es:si]
00000FC4  3C05              cmp al,0x5
00000FC6  7494              jz 0xf5c
00000FC8  0AC0              or al,al
00000FCA  7512              jnz 0xfde
00000FCC  F606F70102        test byte [0x1f7],0x2
00000FD1  7530              jnz 0x1003
00000FD3  88161A02          mov [0x21a],dl
00000FD7  800EF70102        or byte [0x1f7],0x2
00000FDC  EB25              jmp short 0x1003
00000FDE  3C01              cmp al,0x1
00000FE0  7512              jnz 0xff4
00000FE2  F606F70120        test byte [0x1f7],0x20
00000FE7  751A              jnz 0x1003
00000FE9  88161D02          mov [0x21d],dl
00000FED  800EF70120        or byte [0x1f7],0x20
00000FF2  EB0F              jmp short 0x1003
00000FF4  3C04              cmp al,0x4
00000FF6  750E              jnz 0x1006
00000FF8  A02402            mov al,[0x224]
00000FFB  3CFF              cmp al,0xff
00000FFD  7504              jnz 0x1003
00000FFF  88162402          mov [0x224],dl
00001003  E911FF            jmp 0xf17
00001006  F606F70108        test byte [0x1f7],0x8
0000100B  75F6              jnz 0x1003
0000100D  BF1B02            mov di,0x21b
00001010  F606F70104        test byte [0x1f7],0x4
00001015  7403              jz 0x101a
00001017  BF2502            mov di,0x225
0000101A  3C06              cmp al,0x6
0000101C  7450              jz 0x106e
0000101E  3C02              cmp al,0x2
00001020  753B              jnz 0x105d
00001022  F606F70104        test byte [0x1f7],0x4
00001027  741F              jz 0x1048
00001029  3A161B02          cmp dl,[0x21b]
0000102D  7514              jnz 0x1043
0000102F  8A4501            mov al,[di+0x1]
00001032  3CFF              cmp al,0xff
00001034  7414              jz 0x104a
00001036  3A061C02          cmp al,[0x21c]
0000103A  740E              jz 0x104a
0000103C  803E1C02FF        cmp byte [0x21c],0xff
00001041  7407              jz 0x104a
00001043  800EF70108        or byte [0x1f7],0x8
00001048  8815              mov [di],dl
0000104A  800EF70104        or byte [0x1f7],0x4
0000104F  F606F70180        test byte [0x1f7],0x80
00001054  7405              jz 0x105b
00001056  8036F70180        xor byte [0x1f7],0x80
0000105B  EBA6              jmp short 0x1003
0000105D  F606F70180        test byte [0x1f7],0x80
00001062  759F              jnz 0x1003
00001064  885501            mov [di+0x1],dl
00001067  800EF70180        or byte [0x1f7],0x80
0000106C  EB95              jmp short 0x1003
0000106E  A02702            mov al,[0x227]
00001071  3CFF              cmp al,0xff
00001073  748E              jz 0x1003
00001075  8AD0              mov dl,al
00001077  A02802            mov al,[0x228]
0000107A  884501            mov [di+0x1],al
0000107D  EBA3              jmp short 0x1022
0000107F  8A07              mov al,[bx]
00001081  3C20              cmp al,0x20
00001083  7401              jz 0x1086
00001085  C3                ret
00001086  43                inc bx
00001087  EBF6              jmp short 0x107f
00001089  E81300            call 0x109f
0000108C  7317              jnc 0x10a5
0000108E  EB07              jmp short 0x1097
00001090  8A07              mov al,[bx]
00001092  E80A00            call 0x109f
00001095  730E              jnc 0x10a5
00001097  3C41              cmp al,0x41
00001099  720A              jc 0x10a5
0000109B  3C5B              cmp al,0x5b
0000109D  EB07              jmp short 0x10a6
0000109F  3C30              cmp al,0x30
000010A1  7203              jc 0x10a6
000010A3  3C3A              cmp al,0x3a
000010A5  F5                cmc
000010A6  C3                ret
000010A7  268B361400        mov si,[es:0x14]
000010AC  32E4              xor ah,ah
000010AE  03F0              add si,ax
000010B0  03F0              add si,ax
000010B2  268B34            mov si,[es:si]
000010B5  268A04            mov al,[es:si]
000010B8  3CFF              cmp al,0xff
000010BA  7413              jz 0x10cf
000010BC  3A061A02          cmp al,[0x21a]
000010C0  7405              jz 0x10c7
000010C2  83C602            add si,byte +0x2
000010C5  EBEE              jmp short 0x10b5
000010C7  268A4401          mov al,[es:si+0x1]
000010CB  3AC0              cmp al,al
000010CD  EB02              jmp short 0x10d1
000010CF  0CFF              or al,0xff
000010D1  C3                ret
000010D2  53                push bx
000010D3  8AD8              mov bl,al
000010D5  F6062E0280        test byte [0x22e],0x80
000010DA  7405              jz 0x10e1
000010DC  80362E0280        xor byte [0x22e],0x80
000010E1  F606F60110        test byte [0x1f6],0x10
000010E6  7405              jz 0x10ed
000010E8  8036F60110        xor byte [0x1f6],0x10
000010ED  33C9              xor cx,cx
000010EF  51                push cx
000010F0  BFF902            mov di,0x2f9
000010F3  03F9              add di,cx
000010F5  8A05              mov al,[di]
000010F7  3CFF              cmp al,0xff
000010F9  7438              jz 0x1133
000010FB  3AC3              cmp al,bl
000010FD  7531              jnz 0x1130
000010FF  8BC1              mov ax,cx
00001101  5A                pop dx
00001102  92                xchg ax,dx
00001103  52                push dx
00001104  F6062E0280        test byte [0x22e],0x80
00001109  7522              jnz 0x112d
0000110B  800E2E0280        or byte [0x22e],0x80
00001110  F606F80102        test byte [0x1f8],0x2
00001115  7410              jz 0x1127
00001117  BE0100            mov si,0x1
0000111A  E86C07            call 0x1889
0000111D  F6062E0240        test byte [0x22e],0x40
00001122  7503              jnz 0x1127
00001124  E88A13            call 0x24b1
00001127  58                pop ax
00001128  B401              mov ah,0x1
0000112A  50                push ax
0000112B  EB03              jmp short 0x1130
0000112D  E83900            call 0x1169
00001130  41                inc cx
00001131  EBBD              jmp short 0x10f0
00001133  59                pop cx
00001134  5B                pop bx
00001135  F6062E0280        test byte [0x22e],0x80
0000113A  741F              jz 0x115b
0000113C  8BC1              mov ax,cx
0000113E  F6062E0240        test byte [0x22e],0x40
00001143  7424              jz 0x1169
00001145  0AED              or ch,ch
00001147  7508              jnz 0x1151
00001149  BE2F00            mov si,0x2f
0000114C  E83A07            call 0x1889
0000114F  B501              mov ch,0x1
00001151  8BC1              mov ax,cx
00001153  E81300            call 0x1169
00001156  BE3000            mov si,0x30
00001159  EB0A              jmp short 0x1165
0000115B  F606F80102        test byte [0x1f8],0x2
00001160  7506              jnz 0x1168
00001162  BE3500            mov si,0x35
00001165  E82107            call 0x1889
00001168  C3                ret
00001169  F6062E0240        test byte [0x22e],0x40
0000116E  7506              jnz 0x1176
00001170  E86200            call 0x11d5
00001173  E91807            jmp 0x188e
00001176  0AE4              or ah,ah
00001178  7508              jnz 0x1182
0000117A  50                push ax
0000117B  BE2E00            mov si,0x2e
0000117E  E80807            call 0x1889
00001181  58                pop ax
00001182  263A060300        cmp al,[es:0x3]
00001187  732B              jnc 0x11b4
00001189  E84900            call 0x11d5
0000118C  E82600            call 0x11b5
0000118F  74FB              jz 0x118c
00001191  F606F60110        test byte [0x1f6],0x10
00001196  7505              jnz 0x119d
00001198  80E2DF            and dl,0xdf
0000119B  EB0A              jmp short 0x11a7
0000119D  E81500            call 0x11b5
000011A0  75FB              jnz 0x119d
000011A2  E81000            call 0x11b5
000011A5  74FB              jz 0x11a2
000011A7  F6D2              not dl
000011A9  E80713            call 0x24b3
000011AC  E80600            call 0x11b5
000011AF  80FAD1            cmp dl,0xd1
000011B2  75F3              jnz 0x11a7
000011B4  C3                ret
000011B5  268A14            mov dl,[es:si]
000011B8  80FAF5            cmp dl,0xf5
000011BB  7407              jz 0x11c4
000011BD  83C601            add si,byte +0x1
000011C0  80FADF            cmp dl,0xdf
000011C3  C3                ret
000011C4  83C402            add sp,byte +0x2
000011C7  C3                ret
000011C8  F606F60120        test byte [0x1f6],0x20
000011CD  7503              jnz 0x11d2
000011CF  80E2DF            and dl,0xdf
000011D2  E9DE12            jmp 0x24b3
000011D5  268B360C00        mov si,[es:0xc]
000011DA  50                push ax
000011DB  32E4              xor ah,ah
000011DD  03F0              add si,ax
000011DF  03F0              add si,ax
000011E1  268B34            mov si,[es:si]
000011E4  58                pop ax
000011E5  F606F50108        test byte [0x1f5],0x8
000011EA  7405              jz 0x11f1
000011EC  8036F50108        xor byte [0x1f5],0x8
000011F1  C3                ret
000011F2  32E4              xor ah,ah
000011F4  8BF0              mov si,ax
000011F6  03F6              add si,si
000011F8  2603360A00        add si,[es:0xa]
000011FD  268B34            mov si,[es:si]
00001200  C3                ret
00001201  43                inc bx
00001202  53                push bx
00001203  F606F60180        test byte [0x1f6],0x80
00001208  7433              jz 0x123d
0000120A  268A27            mov ah,[es:bx]
0000120D  80FC04            cmp ah,0x4
00001210  732B              jnc 0x123d
00001212  50                push ax
00001213  8AC4              mov al,ah
00001215  32E4              xor ah,ah
00001217  CD33              int 0x33
00001219  58                pop ax
0000121A  80FC03            cmp ah,0x3
0000121D  751E              jnz 0x123d
0000121F  881D              mov [di],bl
00001221  47                inc di
00001222  8BC1              mov ax,cx
00001224  8BD9              mov bx,cx
00001226  B104              mov cl,0x4
00001228  D3EB              shr bx,cl
0000122A  881D              mov [di],bl
0000122C  47                inc di
0000122D  B103              mov cl,0x3
0000122F  D3EA              shr dx,cl
00001231  8815              mov [di],dl
00001233  47                inc di
00001234  33D2              xor dx,dx
00001236  B90C00            mov cx,0xc
00001239  F7F1              div cx
0000123B  8805              mov [di],al
0000123D  5B                pop bx
0000123E  E90FF5            jmp 0x750
00001241  43                inc bx
00001242  53                push bx
00001243  EB1D              jmp short 0x1262
00001245  268A0F            mov cl,[es:bx]
00001248  80F90B            cmp cl,0xb
0000124B  7315              jnc 0x1262
0000124D  BE6210            mov si,0x1062
00001250  56                push si
00001251  BE0000            mov si,0x0
00001254  32ED              xor ch,ch
00001256  03F1              add si,cx
00001258  03F1              add si,cx
0000125A  FF34              push word [si]
0000125C  F606F50101        test byte [0x1f5],0x1
00001261  C3                ret
00001262  5B                pop bx
00001263  E9EAF4            jmp 0x750
00001266  06                push es
00001267  1E                push ds
00001268  8B0EE801          mov cx,[0x1e8]
0000126C  7425              jz 0x1293
0000126E  F606F50102        test byte [0x1f5],0x2
00001273  7411              jz 0x1286
00001275  07                pop es
00001276  1E                push ds
00001277  51                push cx
00001278  BA5B00            mov dx,0x5b
0000127B  33DB              xor bx,bx
0000127D  B91000            mov cx,0x10
00001280  B81210            mov ax,0x1012
00001283  CD10              int 0x10
00001285  59                pop cx
00001286  A1EA01            mov ax,[0x1ea]
00001289  8BF8              mov di,ax
0000128B  3306E801          xor ax,[0x1e8]
0000128F  8BF0              mov si,ax
00001291  EB35              jmp short 0x12c8
00001293  8E06E401          mov es,[0x1e4]
00001297  8E1EE601          mov ds,[0x1e6]
0000129B  EB4E              jmp short 0x12eb
0000129D  06                push es
0000129E  1E                push ds
0000129F  8B0EE801          mov cx,[0x1e8]
000012A3  743E              jz 0x12e3
000012A5  F606F50102        test byte [0x1f5],0x2
000012AA  7411              jz 0x12bd
000012AC  07                pop es
000012AD  1E                push ds
000012AE  51                push cx
000012AF  BA5B00            mov dx,0x5b
000012B2  33DB              xor bx,bx
000012B4  B91000            mov cx,0x10
000012B7  B81710            mov ax,0x1017
000012BA  CD10              int 0x10
000012BC  59                pop cx
000012BD  A1EA01            mov ax,[0x1ea]
000012C0  8BF0              mov si,ax
000012C2  3306E801          xor ax,[0x1e8]
000012C6  8BF8              mov di,ax
000012C8  A1E401            mov ax,[0x1e4]
000012CB  8EC0              mov es,ax
000012CD  8ED8              mov ds,ax
000012CF  B005              mov al,0x5
000012D1  B401              mov ah,0x1
000012D3  BACE03            mov dx,0x3ce
000012D6  EF                out dx,ax
000012D7  F3A4              rep movsb
000012D9  B005              mov al,0x5
000012DB  B400              mov ah,0x0
000012DD  BACE03            mov dx,0x3ce
000012E0  EF                out dx,ax
000012E1  EB10              jmp short 0x12f3
000012E3  8E06E601          mov es,[0x1e6]
000012E7  8E1EE401          mov ds,[0x1e4]
000012EB  BF0000            mov di,0x0
000012EE  BE0000            mov si,0x0
000012F1  F3A4              rep movsb
000012F3  1F                pop ds
000012F4  07                pop es
000012F5  C3                ret
000012F6  7523              jnz 0x131b
000012F8  06                push es
000012F9  1E                push ds
000012FA  8B0EE801          mov cx,[0x1e8]
000012FE  D1E9              shr cx,1
00001300  8E06E601          mov es,[0x1e6]
00001304  8E1EE401          mov ds,[0x1e4]
00001308  BF0000            mov di,0x0
0000130B  BE0000            mov si,0x0
0000130E  268B1D            mov bx,[es:di]
00001311  A5                movsw
00001312  895CFE            mov [si-0x2],bx
00001315  49                dec cx
00001316  75F6              jnz 0x130e
00001318  1F                pop ds
00001319  07                pop es
0000131A  C3                ret
0000131B  F606F50102        test byte [0x1f5],0x2
00001320  741D              jz 0x133f
00001322  06                push es
00001323  1E                push ds
00001324  07                pop es
00001325  BA8B00            mov dx,0x8b
00001328  33DB              xor bx,bx
0000132A  B91000            mov cx,0x10
0000132D  B81710            mov ax,0x1017
00001330  CD10              int 0x10
00001332  BA5B00            mov dx,0x5b
00001335  33DB              xor bx,bx
00001337  B91000            mov cx,0x10
0000133A  B81210            mov ax,0x1012
0000133D  CD10              int 0x10
0000133F  A1EA01            mov ax,[0x1ea]
00001342  3306E801          xor ax,[0x1e8]
00001346  A3EA01            mov [0x1ea],ax
00001349  A1EC01            mov ax,[0x1ec]
0000134C  3306E801          xor ax,[0x1e8]
00001350  A3EC01            mov [0x1ec],ax
00001353  A1EE01            mov ax,[0x1ee]
00001356  3306E801          xor ax,[0x1e8]
0000135A  A3EE01            mov [0x1ee],ax
0000135D  B405              mov ah,0x5
0000135F  A0F001            mov al,[0x1f0]
00001362  3401              xor al,0x1
00001364  A2F001            mov [0x1f0],al
00001367  CD10              int 0x10
00001369  F606F50102        test byte [0x1f5],0x2
0000136E  740C              jz 0x137c
00001370  BE8B00            mov si,0x8b
00001373  BF5B00            mov di,0x5b
00001376  B91800            mov cx,0x18
00001379  F3A5              rep movsw
0000137B  07                pop es
0000137C  C3                ret
0000137D  7406              jz 0x1385
0000137F  A1EA01            mov ax,[0x1ea]
00001382  A3EC01            mov [0x1ec],ax
00001385  F606F60140        test byte [0x1f6],0x40
0000138A  7405              jz 0x1391
0000138C  8036F60140        xor byte [0x1f6],0x40
00001391  C3                ret
00001392  740A              jz 0x139e
00001394  A1EA01            mov ax,[0x1ea]
00001397  3306E801          xor ax,[0x1e8]
0000139B  A3EC01            mov [0x1ec],ax
0000139E  800EF60140        or byte [0x1f6],0x40
000013A3  C3                ret
000013A4  06                push es
000013A5  1E                push ds
000013A6  8B0EE801          mov cx,[0x1e8]
000013AA  7420              jz 0x13cc
000013AC  8B3EEA01          mov di,[0x1ea]
000013B0  D1E9              shr cx,1
000013B2  8E06E401          mov es,[0x1e4]
000013B6  B005              mov al,0x5
000013B8  B402              mov ah,0x2
000013BA  BACE03            mov dx,0x3ce
000013BD  EF                out dx,ax
000013BE  33C0              xor ax,ax
000013C0  F3AB              rep stosw
000013C2  B005              mov al,0x5
000013C4  B400              mov ah,0x0
000013C6  BACE03            mov dx,0x3ce
000013C9  EF                out dx,ax
000013CA  EB16              jmp short 0x13e2
000013CC  A1E401            mov ax,[0x1e4]
000013CF  8ED8              mov ds,ax
000013D1  8EC0              mov es,ax
000013D3  D1E9              shr cx,1
000013D5  49                dec cx
000013D6  BE0000            mov si,0x0
000013D9  C7040000          mov word [si],0x0
000013DD  BF0200            mov di,0x2
000013E0  F3A5              rep movsw
000013E2  1F                pop ds
000013E3  07                pop es
000013E4  C3                ret
000013E5  06                push es
000013E6  1E                push ds
000013E7  8B0EE801          mov cx,[0x1e8]
000013EB  740A              jz 0x13f7
000013ED  8B3EEA01          mov di,[0x1ea]
000013F1  333EE801          xor di,[0x1e8]
000013F5  EBB9              jmp short 0x13b0
000013F7  A1E601            mov ax,[0x1e6]
000013FA  EBD3              jmp short 0x13cf
000013FC  C3                ret
000013FD  F606F50102        test byte [0x1f5],0x2
00001402  7424              jz 0x1428
00001404  06                push es
00001405  8A1D              mov bl,[di]
00001407  47                inc di
00001408  E84A00            call 0x1455
0000140B  8A35              mov dh,[di]
0000140D  D0EE              shr dh,1
0000140F  D0EE              shr dh,1
00001411  80E63F            and dh,0x3f
00001414  47                inc di
00001415  8A2D              mov ch,[di]
00001417  47                inc di
00001418  8A0D              mov cl,[di]
0000141A  D1E9              shr cx,1
0000141C  D1E9              shr cx,1
0000141E  81E13F3F          and cx,0x3f3f
00001422  B81010            mov ax,0x1010
00001425  CD10              int 0x10
00001427  07                pop es
00001428  C3                ret
00001429  F606F50102        test byte [0x1f5],0x2
0000142E  74F8              jz 0x1428
00001430  06                push es
00001431  8A1D              mov bl,[di]
00001433  47                inc di
00001434  E81E00            call 0x1455
00001437  B81510            mov ax,0x1015
0000143A  CD10              int 0x10
0000143C  D0E6              shl dh,1
0000143E  D0E6              shl dh,1
00001440  80E6FC            and dh,0xfc
00001443  8835              mov [di],dh
00001445  47                inc di
00001446  D1E1              shl cx,1
00001448  D1E1              shl cx,1
0000144A  81E1FCFC          and cx,0xfcfc
0000144E  882D              mov [di],ch
00001450  47                inc di
00001451  880D              mov [di],cl
00001453  07                pop es
00001454  C3                ret
00001455  80E30F            and bl,0xf
00001458  B80710            mov ax,0x1007
0000145B  CD10              int 0x10
0000145D  8ADF              mov bl,bh
0000145F  32FF              xor bh,bh
00001461  C3                ret
00001462  AC                lodsb
00001463  D0E0              shl al,1
00001465  D0E0              shl al,1
00001467  D0E0              shl al,1
00001469  243F              and al,0x3f
0000146B  AA                stosb
0000146C  AC                lodsb
0000146D  8AE0              mov ah,al
0000146F  D0E8              shr al,1
00001471  243F              and al,0x3f
00001473  AA                stosb
00001474  8AC4              mov al,ah
00001476  D0E0              shl al,1
00001478  D0E0              shl al,1
0000147A  D0E0              shl al,1
0000147C  243F              and al,0x3f
0000147E  AA                stosb
0000147F  FECA              dec dl
00001481  75DF              jnz 0x1462
00001483  C3                ret
00001484  BB1100            mov bx,0x11
00001487  33C9              xor cx,cx
00001489  32F6              xor dh,dh
0000148B  B81010            mov ax,0x1010
0000148E  CD10              int 0x10
00001490  1E                push ds
00001491  07                pop es
00001492  BA1600            mov dx,0x16
00001495  B80210            mov ax,0x1002
00001498  CD10              int 0x10
0000149A  BA2800            mov dx,0x28
0000149D  33DB              xor bx,bx
0000149F  E80600            call 0x14a8
000014A2  BA2800            mov dx,0x28
000014A5  BB4000            mov bx,0x40
000014A8  B91100            mov cx,0x11
000014AB  B81210            mov ax,0x1012
000014AE  CD10              int 0x10
000014B0  C3                ret
000014B1  240F              and al,0xf
000014B3  EB15              jmp short 0x14ca
000014B5  BE3B01            mov si,0x13b
000014B8  F606F50101        test byte [0x1f5],0x1
000014BD  7505              jnz 0x14c4
000014BF  2403              and al,0x3
000014C1  BE3701            mov si,0x137
000014C4  32E4              xor ah,ah
000014C6  03F0              add si,ax
000014C8  8A04              mov al,[si]
000014CA  C3                ret
000014CB  BE3C00            mov si,0x3c
000014CE  53                push bx
000014CF  E89300            call 0x1565
000014D2  8B16C000          mov dx,[0xc0]
000014D6  06                push es
000014D7  8EC2              mov es,dx
000014D9  E8A3FB            call 0x107f
000014DC  FC                cld
000014DD  BF5C00            mov di,0x5c
000014E0  32C0              xor al,al
000014E2  AA                stosb
